business_id,review_id,useful,stars,date,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood,text
_QNKVyihvoeCL8873l8x8Q,H3bMy9d1bJVNHs2FME-Mwg,45,4,9/26/2011,0,1,1,0,0,1,0,0,"Ooh  Speculoos...  You might think: great  what's up w/ this quirky word...like  is it short for spectacular whoop-de-doos"" or something?  Maybe...But seriously--there IS such thing as Speculoos!!!  So Speculoos  I think  is an obligate food-to-die-for phenomenon.  Before I explain this new food fondness  I ambulated w/ CSULB + Yelp buddy Viet T  plus 2 other college buddies  at the Too Fat Too Furious Friday food truck round-up at Best Buy  near the Imperial Hwy/Beach Blvd intersection.  Out of the 7 food trucks (of ~15?!) we spent our hard-earned $$$ for  I decided to Yelp first about Waffles de Liege  signifying the $4.50 carbohydrate.  I let my avid sweet tooth friends do all the choosing  eventually customizing in the Original Liege Waffle w/ Fosselman's Chocolate-Covered Strawberry Ice Cream  fresh strawberries & bananas  & Speculoos--which was accidentally on the side  rather than spread intentionally & lovingly on that squared carb--for a whopping total of $9.25 *o_O.  Honestly  friends  WITHOUT Speculoos  this dessert would have been rated 2.5 stars--maybe less.  The positive part was that giant  hefty scoop of ice cream  guaranteed at 1000% that at every bite of this very thick & subtly buttery-tasting Belgian waffle  there will be a forkful of the smooth-to-""fork"" ice cream to drag along.  Deng  if we remembered to grab one plastic knife  it would have been almost trouble-free to mess this treat up =_=.  Yet  I'm terribly sorry for my friend who chose the chocolate-covered strawberry ice cream  but I frankly thought this dessert was awfully PRICEY for a boring sweet taste that I instinctively rather find crappy parking & head to DTLA's Syrup Desserts.  Thus  that waffle desperately needed at least 1 outstanding ingredient to enliven this showy dessert...  ...And that's all thanks to Speculoos.  At additional 75 cents  it's a Biscoff cookie-made ""butter"" more easily spread & scooped up--AND more costly by the jar--than equally coined Nutella.  Viet & I were trying to decode what constitutes this pleasant  spinal cord-tingling zing  & after minutes of what was that ""cereal [we] used to eat when [we were] little "" Speculoos was best reminisced as a velvety  European-style Golden Grahams  taken as liberally needed for the waffle/ice cream/fruit combination.  If this truck is driven to the area at ambulate-friendly distance  say  the Picnic at the Plaza at Los Alamitos  I wouldn't mind ordering the waffle w/ this nostalgic treat  fresh fruit  and the out-of-the-blue Blueberry ice cream from Fosselman's xD.  In the end  I will give Waffles de Liege a better-than-average 3.5 stars--yet optimistically more if I can gobble the aforementioned all by myself o_o.  Thanks  Viet  for storytelling about your NY find of the spectacular whoop-de-doo!"""
_QNKVyihvoeCL8873l8x8Q,-2fQl_DtEQPnmCmhA6HnlQ,1,5,10/6/2011,0,1,0,0,0,1,0,0,Truly a delicious surprise. My Fiance and I have been chasing them all over town since our first bite. You've got to try the strawberry dipped in chocolate ice cream  incredible!
_QNKVyihvoeCL8873l8x8Q,NixHmgfEo-1QXPkk2yv9sw,5,5,9/15/2011,0,1,1,0,0,1,1,0,MY OH MY! SOOO DELISH!  These waffles are some of the best waffles I've ever had and I cant believe they are out of a truck!!!! My sister and I gave this truck a visit for dessert. We ordered a waffle with toffee ice cream. Our total was $7.00  but it was totally worth it. The waffles weren't big  but they had a great firm texture  so it never got soggy under the scoop of ice cream. The waffle itself was sweet and the ice cream had a delicious toffee and cinnamon flavor. With every bite  my love grew and excitement for the next. By the time I got to the middle of the waffle  it was soft from soaking up all of the delicious ice cream. mmmmmmm! hot and cold  one of my favorite dessert combos. They offer many ice cream flavors and toppings (chocolate  fresh strawberries and bananas  caramel  etc.)   I HIGHLY recommend this place!
_QNKVyihvoeCL8873l8x8Q,mK9YlxWmXv5xJfTmGKcyqA,2,3,6/11/2011,0,1,0,0,0,0,0,0,Overall: 3.5 stars.  The last time I had a liege waffle was at syrups dessert and I thought that was okay; Waffles de Liege made a better liege waffle.   I shared an order with my sister: we got the original with nutella  almonds  and strawberries (I wanted bananas  but they didn't have any that day). It had a slight crunchy exterior and chewiness in the middle  but I think it was a bit dry. There wasn't much nutella  but the rest of the topping was a good amount. I think a scoop of ice cream would have helped  but we were planning to take it home to eat (we ate it there instead)  so we didn't order it.  I think I would be back if I'm craving something sweet; otherwise  I rather save the money and go to a different food truck.
_QNKVyihvoeCL8873l8x8Q,bd5ePIDoAM864-8NiJ4Nqw,2,5,4/21/2011,0,1,0,0,0,1,0,0,The waffles are so delightfully unique. I had this at speed zone last month  and it was so good we made a point of coming back to speed zone when they came back a few weeks later. Crispy outside  chewy inside. Highly recommend.
_QNKVyihvoeCL8873l8x8Q,H7QG5G7-0Fp682T5cLAmOw,1,5,4/24/2012,0,1,0,0,0,1,0,0,I've had variations of liege waffles in the States for the last few years. All were pretty disappointing compared to the European counterparts. They were usually just fluffy giant waffles.  Finally  FINALLY  LA has the real deal. Crunchy exterior with crispy pearl sugar that's been baked into create the coating and then a supple and chewy inside. I would have been content with just a powdered sugar rendition but my food mate wanted ice cream. Either way this waffle truck is on my list of trucks to look for. There's only about 3 trucks on it (so sad about Lakestreet) but this is definitely one of them.
_QNKVyihvoeCL8873l8x8Q,pzgYqzgnI_l4pHjIsVpUdw,4,5,6/20/2011,0,1,1,0,0,1,1,0,The Lime truck recommended me to try their waffles. No really.  Like a guy who was told to jump off the bridge  I did what was told.  I'm glad I did because these waffles  just the plain ones that I ordered  were like a semi sugary goodness in your mouth! Texture wise  it was slightly crunchy but was slightly burned too (which I don't think it was meant to be normally but I liked it) For $4.50 with the normal powedered sugar on top  I think of it as one big cookie that is actually good for you because you can taste a little bit of wheat in the mixture as well. Slightly expensive  but it was worth it.
_QNKVyihvoeCL8873l8x8Q,14gmlWrtX-nb_cwUvdVVHA,4,5,10/4/2011,0,1,0,0,0,1,0,0,Stumbled onto Waffles de Liege at the Santa Anita Food Truck Festival on 10/1/11. It was the first truck we tried that day. Had never heard of them prior. Pictures looked great and who doesn't like waffles? Got the waffle with Fosselman's vanilla ice cream  chocolate syrup  and bananas. Warm sweet waffle with great ice cream. Damn it was good! So good I hit it up again before leaving.  If you've never had it  the waffle is already sweetened with sugar in the batter that gives it a nice carmelized flavor when cooked. Can't wait to have it again!
_QNKVyihvoeCL8873l8x8Q,WTfxn4Rtck_RJwyPvEXX8Q,1,4,6/23/2011,0,1,0,0,0,1,0,0,Belgian liege waffles are such an amazing thing... sweetened with pearl sugar and strong enough to handle yummy toppings. My family got 2 waffles - one topped with banana vanilla ice-cream and one topped with butter pecan. My little girl killed it... she couldn't stop eating. Both waffles were delicious. My one recommendation would be to eat the waffle as soon as you get it  since it's best warm. If you wait too long  the waffle gets cold and chewier than you might like. Still  it's great tasting and I can't wait to eat again.
_QNKVyihvoeCL8873l8x8Q,BSIiXUNL4GCFrGEiEE-AnA,2,4,8/12/2011,0,1,0,0,0,1,0,0,"After watching a segment on the Food Network about Wafels & Dinges food truck in New York  I was wondering how long it would take someone to start a waffle truck in LA. It has been a long wait  but finally there is a gourmet food truck serving up real Belgium Liege"" waffles in Southern California. Not only are they making killer fresh waffles but are also pairing it up with some great ice cream and toppings.  Lets start with the waffle. They make a traditional Belgium-style waffle called a Liege. The Liege waffle is made from dough so it tends to be a touch sweeter and chewier. This is not the waffle most restaurants serve in the U.S.  which are made from a batter and are called ""Brussels"" waffles. This is only my second time eating a Liege waffle but I really like the crunchy exterior and chewy interior texture of it.  Waffles de Liege offers a number of different toppings like Nutella  chocolate  caramel  whipped cream and fresh fruit like bananas and strawberries. You also have the option to top your waffle with Fosselman's Ice Cream. The ice cream is hand-made in LA and the truck carries several flavors at a time. There are no preservatives and it was extremely fresh.  I tried a couple of their waffles and ice cream combinations  a waffle with bananas  chocolate-covered strawberry ice cream dusted with powdered sugar and drizzled with chocolate syrup and one with fresh cut bananas  French Vanilla ice cream  powered sugar and Speculoos. We enjoyed the Speculoos the most. Speculoos is a spread that looks like peanut butter but tastes like a Belgian ""biscuit"" or cookie. That is because it is basically a gingerbread cookie turned into a spread. You have to try it. It is a great complement to the waffles.  I have a feeling Waffles de Liege is going to become very popular. Being new  they still have a few kinks to work out. Consistency was the only complaint I heard. One of the ones we tried from a friend was over cooked but the ice cream softened it up   so it was not a huge issue. The two we ordered were perfectly cooked so I am confident that they will straighten this out soon. I wonder if they would consider expanding their menu to include savory waffles in the future?"""
_QNKVyihvoeCL8873l8x8Q,78bNFcfYP8mvRefsjU73SQ,3,4,4/3/2011,0,1,0,0,0,1,0,0,I stopped by on my way home from dinner and picked up a waffle with chocolate sauce and a scoop of Fosselmans banana toffee ice cream.  Delicious!  When you first bite into one  the crispiness gives way to a caramelized sugar cake like consistency that holds up well even with the sauce and ice cream.  It is sweeter than a regular waffle  and you can taste the pearls of sugar.  They are great as a dessert  but I would even have one for breakfast with the fruit options which included strawberries and bananas.  Other toppings include caramel  white chocolate  nutella  as well as an assortment of Fosselmans ice cream flavors.        The dough is made fresh daily  and they also serve Jones coffee  which makes it even better that the ice-cream and coffee are both made locally.      The two baby faced owners were in the truck  and after reading about them getting locked out of their truck a few weeks back  and the waffle maker not working  it looks like they are ready for business.  I wish them all the best!
_QNKVyihvoeCL8873l8x8Q,0Benr3MGd_Nsnpv_wy4MNw,6,5,6/13/2011,0,1,0,1,0,1,0,1,"OH MY GAHH! THIS BY FAR THE BEST WAFFLES I'VE HAD (outside of Belgium) AND IS ONE OF THE BEST DESSERTS I'VE EVER HAD.  I've been looking for Liege waffles for a while now and everywhere seems to only serve the Brussels waffles  or as Americans like to generalize it  Belgian Waffles."" When I first found out this place was going to open  I super excited and after trying it  I am uber satisfied! It makes me reminisce about my family's holiday in Belgium seven years ago walking around Grand Place with a waffle in-hand.  The pearl sugar in these waffles just crystallizes extremely nicely throughout. I've tried plain ones and ones with Speculoos (Belgian spread made from biscuit cookies). I had the pleasure to meet the owners & workers and they are EXTREMELY nice.  DELICIOUS WAFFLES & TREMENDOUSLY AWESOME WORKERS. I WILL BE BACK.  You should try this place out too. When you do  invite me."""
_QNKVyihvoeCL8873l8x8Q,_fHwAj1_9Y1lF3evDGZF9g,2,3,9/9/2011,0,1,1,1,0,1,1,1,"Waffles de Liege let me down a bit considering that waffles are my all time favorite breakfast food  as well as one of my overall favorite foods. Because of this waffle obsession  I had been wanting to try this truck for a while. I loved that you can pick out your toppings to make your own creation  and I decided to go with banana and caramel. Normally I'd be all over the Nutella rather than the caramel  but since it was so hot out when I visited this truck  the caramel sounded better.  There was a bit of line to order  but it moved quickly. A bit over $5 wasn't alarmingly expensive. After waiting for a few minutes for my waffle  my name was called  and I was a met by a worker with an attitude. I said  Yes for Nikki "" and he looked at me suspiciously and barked at me to hand over my number. Yikes! Food trucks are usually so friendly. I found the waffle to be very hard and overly sweet. I know that these are a different style waffle  but I just found it to be too crunchy. They not put many slices of banana on it either. Not a bad waffle  but not a great one either."""
_QNKVyihvoeCL8873l8x8Q,TH5MMI6XQ1RuI6mxLMvVpA,4,5,4/11/2011,0,1,0,1,0,1,0,1,I'm a huge fan of waffles  but the waffles from Waffles de Leige is to die for! I've only tried the waffles as is (without ice cream)  but next time i will definitely try that. They have Fosselman's Ice Cream from Fosselman's from Alhambra  California. The flavor of ice cream they have is some kind of bacon ice cream  which is a special type of ice cream just for them.  What i love about the waffle is the Belgian Pearl Sugar that is put in the waffles. Every bite you take  you can taste the sugar crystals breaking in your mouth  which makes the waffles so tasty.   The two owners  Lawrence and George are genuinely two down to earth guys. They're always friendly and very generous.  Friendly Owners + Awesome Waffles = highly recommended!
